"country","pageid","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace","wiki_url","extracted_text"
"DEU","3210005","Q2041034","Otto_Wittmann_(Politiker)","Otto Wittmann","male",NA,NA,1921-08-13,2006-02-03,"48.88333,12.56667","48.88333,12.56667","https://de.wikipedia.org/wiki/Otto_Wittmann_(Politiker)","Nach dem Schulbesuch absolvierte Wittmann zunächst eine Schlosserlehre und dann eine Ausbildung zum Lokomotivführer. Daneben engagierte er sich in der gewerkschaftlichen Arbeiterbewegung und schloss sich der Eisenbahnergewerkschaft an. Von 1940 bis 1945 nahm er als Soldat am Zweiten Weltkrieg teil. Im Anschluss war er als Betriebsinspektor bei der Deutschen Bundesbahn tätig.
"
"DEU","2441113","Q1681310","Otto_Wulff","Otto Wulff","male","white","protestantism evangelical",1933-01-05,NA,"51.4427,7.652",NA,"https://de.wikipedia.org/wiki/Otto_Wulff",NA
"DEU","262659","Q2041095","Otto_Ziegler_(Politiker)","Otto Ziegler","male",NA,"catholicism",1895-07-07,1956-07-27,"54.73333,20.48333","53.55,10","https://de.wikipedia.org/wiki/Otto_Ziegler_(Politiker)",""
"DEU","2972972","Q2041099","Otto_Zink","Otto Zink","male","white","catholicism",1925-10-31,2008-05-09,"49.995,8.41194",NA,"https://de.wikipedia.org/wiki/Otto_Zink",""
"DEU","1713670","Q77685","Özcan_Mutlu","Özcan Mutlu","male","white",NA,1968-01-10,NA,"40.12861,39.43833",NA,"https://de.wikipedia.org/wiki/Özcan_Mutlu","Mutlu ist alevitisch,[2] lebt seit 1973 in Berlin und erhielt 1990 die deutsche Staatsangehörigkeit. Er absolvierte von September 1985 bis Februar 1989 eine Ausbildung zum Informationselektroniker an der TU Berlin. Im Anschluss studierte er von 1989 bis 1993 an der Technischen Fachhochschule Berlin (TFH) im Fachbereich Elektrotechnik und schloss als Dipl.-Ing. (FH) der Nachrichtentechnik ab. Ein Praktikum an der Universität von Nebraska (USA) verknüpfte er 1992 mit einem Auslandsaufenthalt in Omaha (USA). Danach schloss sich von 1993 bis 1999 eine berufliche Tätigkeit als Planungsingenieur in einem Telekommunikationsunternehmen an. Von 2018 bis 2019 war er Mercator Senior Fellow des Istanbul-Policy-Center (IPC).[3] Seit dem 1. Oktober 2022 ist Mutlu Senior Advisor bei der Unternehmungsberatung Gauly Advisors.[1]
Im Jahr 2016 gab er das Buch Politik ohne Grenzen: Migrationsgeschichten aus dem Deutschen Bundestag heraus. In dem Buch porträtierte er 22 Abgeordnetenkollegen mit Migrationshintergrund aus allen Fraktionen des 18. Deutschen Bundestags. Der damalige Bundestagspräsident Norbert Lammert schrieb das Vorwort zum Buch, das auch bei der Bundeszentrale für politische Bildung unter demselben Titel erschienen ist. Anlässlich des 60. Jubiläums des Deutsch-Türkischen-Anwerbeabkommens in Oktober 2021 brachte er das Buch 60 Jahre – Wie Deutschland zur Heimat wurde[4][5] mit einem Vorwort von Bundespräsident Frank-Walter Steinmeier heraus. In dem Buch porträtiert er 27 erfolgreiche Gastarbeiterkinder, wie zum Beispiel das Biontech-Gründerpaar Uğur Şahin und Özlem Türeci.
"
"DEU","7672511","Q108757124","Parsa_Marvi","Parsa Marvi","male",NA,NA,1982-02-06,NA,"35.7,51.41667",NA,"https://de.wikipedia.org/wiki/Parsa_Marvi","Parsa Marvi wurde 1982 in Teheran im Iran geboren. Seine Familie verließ Mitte der 1980er-Jahre das Land und fand in Deutschland eine neue Heimat. Im Jahre 1999 zog er nach Karlsruhe und studierte zunächst Informatik und ab 2002 Betriebswirtschaftslehre an der Berufsakademie Karlsruhe, die er mit dem Diplom-Betriebswirt (BA) abschloss. Anschließend arbeitete er als Vorstandsreferent bei der MLP AG und danach als Produktmanager bei United Internet.[1]"
"DEU","4756870","Q1355548","Pascal_Kober","Pascal Kober","male","white","protestantism lutheran",1971-07-03,NA,"48.71333,9.00278",NA,"https://de.wikipedia.org/wiki/Pascal_Kober","Pascal Kober wuchs in Böblingen auf und  ist evangelisch-lutherischer Konfession.[2] Er studierte Evangelische Theologie in Tübingen, Kiel und Neuendettelsau. Er wurde 2015 in Stuttgart zum stellvertretenden Landesvorsitzenden der FDP Baden-Württemberg gewählt. Er ist Pfarrer der Evangelischen Landeskirche in Württemberg. 2007 bis 2009 war er Religionslehrer an der Hermann-Gundert-Schule in Calw-Wimberg.

Ab 2014 war er Militärseelsorger der Bundeswehr an den Standorten Stetten am kalten Markt und Pfullendorf.[3][4] In den Jahren 2015 und 2016 ging Kober zweimal in den Auslandseinsatz nach Mali. Von Dezember 2015 bis März 2016 war Kober im Rahmen der Europäischen Ausbildungsmission EUTM Mali in Bamako als Militärseelsorger eingesetzt. Von April bis Juli 2016 war er im Rahmen der UN-Mission MINUSMA im nördlichen Gao eingesetzt.[5]
Kober ist einer der Stellvertreter des Präsidenten des Reservistenverbandes. Er ist seit Februar 2022 Oberleutnant der Reserve.[6]"
"DEU","10009659","Q40136224","Pascal_Meiser","Pascal Meiser","male",NA,"atheism",1975-03-07,NA,"49.23333,7",NA,"https://de.wikipedia.org/wiki/Pascal_Meiser","Pascal Meiser wuchs in Nalbach-Körprich auf und besuchte von 1981 bis 1985 die Grundschule Körprich. Anschließend absolvierte er das Abitur von 1985 bis 1994 am Johannes-Kepler-Gymnasium in Lebach. Nach der Schule leistete er von 1994 bis 1995 seinen Zivildienst in einem Caritas-Kinderhort in der Landesaufnahmestelle für Vertriebene und Flüchtlinge. Anschließend studierte Meiser von 1995 bis 2005 Politikwissenschaften, Publizistik und Psychologie an der Johannes-Gutenberg-Universität in Mainz, der University of Leeds und der Freien Universität Berlin.[1]
Nach dem Abschluss als Diplom-Politikwissenschaftler folgte von 2005 bis 2006 eine Ausbildung zum Gewerkschaftssekretär bei der IG Metall. Danach arbeitete er von 2006 bis 2007 als wissenschaftlicher Mitarbeiter bei den Wissenschaftlichen Diensten des Deutschen Bundestages. Im Jahr 2007 wechselte er als Mitarbeiter für den Parteiaufbau West zur Bundesgeschäftsstelle der Partei Die Linke, wo er 2010 Leiter des Bereiches Kampagnen und Parteientwicklung wurde. Diese Tätigkeit übte er bis zu seiner Wahl 2017 in den Deutschen Bundestag aus.
"
"DEU","110427","Q61761","Pascual_Jordan","Pascual Jordan","male","white","protestantism lutheran",1902-10-18,1980-07-31,"52.37444,9.73861","53.55,10","https://de.wikipedia.org/wiki/Pascual_Jordan",""
"DEU","667395","Q2057218","Patricia_Lips","Patricia Lips","female","white","catholicism",1963-12-21,NA,"45.46694,9.19",NA,"https://de.wikipedia.org/wiki/Patricia_Lips","Nach dem Abitur 1983 am Ludwig-Georgs-Gymnasium in Darmstadt absolvierte Patricia Lips eine Ausbildung zur Groß- und Außenhandelskauffrau und bildete sich 1989 zur Handelsfachwirtin weiter. Sie war von 1984 bis 2000 im Zentraleinkauf eines Großhandelsunternehmens tätig und gehörte von 2000 bis 2002 der Geschäftsleitung eines mittelständischen Textilhandelsunternehmens an.
"
"DEU","956010","Q99427","Patrick_Döring","Patrick Döring","male","white",NA,1973-05-06,NA,"53.60083,9.47639",NA,"https://de.wikipedia.org/wiki/Patrick_Döring",""
"DEU","4754579","Q1744469","Patrick_Kurth","Patrick Kurth","male","white",NA,1976-10-06,NA,"51.36667,10.86667",NA,"https://de.wikipedia.org/wiki/Patrick_Kurth","Kurth absolvierte sein Abitur 1995. Seinen Wehrdienst leistete er in Diez, Günzburg und Ulm. Kurth ist Stabsunteroffizier der Reserve. Seit 1996 studierte er Politikwissenschaft, Rechtswissenschaft und Neuere Geschichte an der Friedrich-Schiller-Universität Jena. In dieser Zeit wurde er Mitglied der Burschenschaft Germania Jena.[1] Er schloss sein Studium 2002 als Magister Artium ab und wurde anschließend Referent im Büro des Bundestagsabgeordneten Karlheinz Guttmacher.
"
"DEU","985001","Q2057812","Patrick_Meinhardt","Patrick Meinhardt","male","white","protestantism evangelical",1966-09-30,NA,"48.76194,8.24083",NA,"https://de.wikipedia.org/wiki/Patrick_Meinhardt","Nach dem Abitur 1986 am Gymnasium Hohenbaden in Baden-Baden begann Patrick Meinhardt mit einem Stipendium der Studienstiftung des Deutschen Volkes das Studium der Evangelischen Theologie an der Ruprecht-Karls-Universität Heidelberg, welches er jedoch nicht abschloss. Anfang 1989 leistete Meinhardt einen zweijährigen Wehrdienst als Soldat auf Zeit ab. Bereits zu Schulzeiten hat er sich bei den Jungen Liberalen, der Jugendorganisation der FDP, eingebracht und Kontakte zu FDP-Politikern geknüpft, unter anderem zum Bundestagsabgeordneten Olaf Feldmann, für den er als Wahlkreismitarbeiter über mehrere Jahre tätig war. Als Vorsitzender der JuLis Baden-Baden startete er seine ehrenamtliche Arbeit in der Politik. Beruflich war er unter anderem als Nachhilfelehrer und Geschäftsführer einer Nachhilfeschule tätig.

Von August 2014 bis April 2021 war Meinhardt als Leiter Politik und Öffentlichkeitsarbeit in der Bundesgeschäftsstelle Berlin des Bundesverbands mittelständische Wirtschaft für die Bereiche Public Affairs, Public Relations, Volkswirtschaft, Kooperation mit Verbänden sowie die Außenwirtschaft zuständig. Darüber hinaus koordinierte er die Europapolitik sowie die Brüsseler Geschäftsstelle und verstärkt die Bundesgeschäftsleitung des Verbandes. Im April 2021 wechselte Meinhardt als Bundesgeschäftsführer zum Taxi- und Mietwagenverband Deutschland.[1]"
"DEU","4756021","Q1373882","Patrick_Schnieder","Patrick Schnieder","male","white","catholicism",1968-05-01,NA,"50.04194,6.59472",NA,"https://de.wikipedia.org/wiki/Patrick_Schnieder",""
"DEU","3295072","Q1280872","Patrick_Sensburg","Patrick Sensburg","male","white","catholicism",1971-06-25,NA,"51.71667,8.76667",NA,"https://de.wikipedia.org/wiki/Patrick_Sensburg","Patrick Sensburg besuchte die Grundschule in Brilon-Gudenhagen und anschließend das Gymnasium Petrinum Brilon. Nach dem Abitur 1991 leistete er Wehrdienst und durchlief die Ausbildung zum Reserveoffizier. Sensburg absolvierte den Advanced Command and Staff Course (ACSC) an der Defence Academy of the United Kingdom in Shrivenham und ist seit 2021 Oberst der Reserve.[1] Im Anschluss studierte er Rechts- und Politikwissenschaften an den Universitäten Trier, Luxemburg und Speyer. 1997 absolvierte er das Erste juristische Staatsexamen sowie das Magisterexamen in Politikwissenschaften. 1999 absolvierte er sein Zweites juristisches Staatsexamen.[2] Er war Stipendiat der Nikolaus-Koch-Stiftung. 2003 wurde er an der FernUniversität in Hagen zum Dr. jur. promoviert.

Von 1999 bis 2004 war Patrick Sensburg Geschäftsführer der Deutschen Gesellschaft für Mediation (DGM), deren Präsidium er von 2005 bis 2019 angehörte.[3] Seit 2019 ist er Vorsitzender des Kuratoriums der DGM.[4] Von 2000 bis 2006 arbeitete Sensburg als Rechtsanwalt in den Schwerpunkten Kommunal- und Kommunalabgabenrecht. Er ist seitdem Dozent an der Hagen-Law-School zur Ausbildung von Fachanwälten im Verwaltungsrecht.[5] Von 2006 bis 2007 war er Professor an der Hochschule des Bundes für öffentliche Verwaltung – Fachbereich Kriminalpolizei beim BKA.

Seit 1. Januar 2008 ist Sensburg Professor für Allgemeines Verwaltungsrecht, Staats- und Europarecht und Kommunalrecht an der Hochschule für Polizei und öffentliche Verwaltung Nordrhein-Westfalen in Münster.[6] Von 2009 bis 2012 war er zeitgleich Gastdozent für Europarecht an der Riga International School of Economics and Business Administration (RISEBA).[7]
Seit 2016 ist Sensburg Gastprofessor für Europarecht an der Universität Wien.[8] Zugleich ist Patrick Sensburg Gastprofessor an der Universität für Wirtschaftswissenschaften in Bukarest (ASE).[9]
Auf der Internetplattform VroniPlag Wiki werden seit Oktober 2011 Fremdtextübernahmen in der Dissertation Sensburgs dokumentiert.[10] Sensburg wies die Vorwürfe zurück.[11][12] Am 22. Dezember 2011 teilte die Fernuniversität Hagen mit, es werde „kein förmliches Verfahren zur Entziehung des Doktorgrades gegen Dr. Patrick Sensburg“ eröffnet. Der entsprechende Beschluss des Promotionsausschusses der Rechtswissenschaftlichen Fakultät basierte auf drei unabhängigen Gutachten, die jeweils zur Auffassung gekommen waren, „dass die Vorwürfe von VroniPlag nicht haltbar“ seien.[13]
Im Dezember 2014 erstattete Sensburgs damalige Lebensgefährtin gegen ihn Strafanzeige wegen Körperverletzung.[14][15][16] Nachdem die Anzeige zurückgezogen wurde, stellte im Juli 2015 die Berliner Staatsanwaltschaft die Ermittlungen gegen Sensburg ein und leitete nunmehr gegen seine ehemalige Lebensgefährtin ein Verfahren wegen Falschaussage und falscher Verdächtigung ein.[17]"
"DEU","267394","Q1588140","Paul_Bausch","Paul Bausch","male",NA,"protestantism evangelical",1895-05-27,1981-09-01,NA,NA,"https://de.wikipedia.org/wiki/Paul_Bausch","Bauschs Vater war Lehrer und Hausvater am großen Waisenhaus der Evangelischen Brüdergemeinde in Korntal. Er selbst absolvierte nach der Teilnahme am Ersten Weltkrieg die Ausbildung für den gehobenen Verwaltungsdienst und trat nach Ablegung der Staatsprüfung als Beamter in den württembergischen Staatsdienst ein. Ab 1920 war er im Arbeits- und Ernährungsministerium beschäftigt. Seit 1932 arbeitete er als Rechnungsrat in Korntal. Von 1933 bis 1945 war er Oberrechnungsrat im württembergischen Wirtschaftsministerium. Nach dem Zweiten Weltkrieg war er Oberregierungsrat im Land Württemberg. 1951 gründete er gemeinsam mit Karl Georg Pfleiderer, Gerhard Lütkens und Joseph-Ernst Fugger von Glött die Deutsche Parlamentarische Gesellschaft.
"
"DEU","273426","Q2058927","Paul_Bleiß","Paul Bleiß","male",NA,"protestantism evangelical",1904-11-06,1996-04-17,"52.51667,13.38333","52.28333,8.91667","https://de.wikipedia.org/wiki/Paul_Bleiß","Nach dem Realschulabschluss absolvierte Bleiß, der evangelischen Glaubens war, eine Banklehre in Berlin, wo er anschließend Betriebswirtschaftslehre studierte. Von 1931 bis 1938 war er als Diplomkaufmann bei verschiedenen Banken tätig. 1937 wurde er an der Wirtschaftshochschule Berlin promoviert.[1][2] Von 1938 bis 1943 war er als Betriebsprüfer beim Oberkommando der Wehrmacht tätig. Anschließend war er kaufmännischer Leiter der Metallwarenfabrik Rothenburg GmbH in Rothenburg (Saale). 1944 wurde er Betriebsdirektor der Fichtel & Sachs-Werke in Reichenberg im Vogtland. 1945 wurde er Wirtschaftstreuhänder in Sachsen, um aber schon 1946 zur Verwaltung für Wirtschaft der britischen Zone (ab 1947: der Bizone) nach Minden zu gehen. Er gehörte der Interalliierten Stahlkommission an. Von 1963 bis 1970 war er Arbeitsdirektor der Salzgitter AG.
"
"DEU","2942038","Q1712228","Paul_Bock","Paul Bock","male",NA,"protestantism lutheran",1890-07-29,1968-03-23,"53.86972,10.68639","53.86972,10.68639","https://de.wikipedia.org/wiki/Paul_Bock","Nach dem Besuch der Humanistischen Gymnasien in Lübeck und Lüneburg absolvierte Bock eine kaufmännische Ausbildung in Lübeck (1907–1909), Rostow am Don (1909/10) und Sankt Petersburg (1910). Anschließend arbeitete er als Speditionskaufmann. Von 1914 bis 1918 nahm er als Soldat am Ersten Weltkrieg teil, zuletzt als Offizier.

Bock war Alleininhaber der internationalen Lübecker Speditionsfirma J.G. Nöltingk & Cordes, Vorsitzender der Fachvereinigung Spedition und Lagerei in Schleswig-Holstein und Mitglied im Bundesvorstand der Arbeitsgemeinschaft Spedition und Lagerei. Daneben fungierte er seit 1947 als Handelsrichter in Lübeck.
"
"DEU","173900","Q2058998","Paul_Breuer","Paul Breuer","male","white","catholicism",1950-06-25,NA,"51.0344,8.35",NA,"https://de.wikipedia.org/wiki/Paul_Breuer",""
"DEU","298538","Q100379","Paul_Bromme","Paul Bromme","male",NA,"protestantism evangelical",1906-12-24,1975-02-02,"50.86361,12.18083","53.86972,10.68639","https://de.wikipedia.org/wiki/Paul_Bromme",""
"DEU","961402","Q2059644","Paul_Friedhoff","Paul Friedhoff","male",NA,"catholicism",1943-02-02,2015-11-14,"52.71667,7.76667",NA,"https://de.wikipedia.org/wiki/Paul_Friedhoff",""
"DEU","3207276","Q1377625","Paul_Gerlach_(Politiker,_1929)","Paul Gerlach","male",NA,"catholicism",1929-08-18,2009-05-24,"49.9333,9.13333","49.96667,9.15","https://de.wikipedia.org/wiki/Paul_Gerlach_(Politiker,_1929)","Gerlach studierte Rechtswissenschaften an der Johann Wolfgang Goethe-Universität Frankfurt am Main und Julius-Maximilians-Universität Würzburg. 1951 wurde er Mitglied der katholischen Studentenverbindung KDStV Gothia-Würzburg im CV. Später wechselte er zum Studium der Volks- und Betriebswirtschaftslehre an die Verwaltungshochschule Speyer. 1954 legte er das erste, 1957 das zweite juristische Staatsexamen in Würzburg ab.

Er wurde als Rechtsanwalt zugelassen und war in Aschaffenburg tätig. 1961 trat er in den bayerischen Staatsdienst ein und war bei der Bezirksregierung Unterfranken tätig, zuletzt als Regierungsdirektor. 

Nach seinem Ausscheiden aus dem Deutschen Bundestag 1987 führte er mit seinem Sohn Thomas[1] und inzwischen seiner Enkelin Judith Gerlach[2], die beide politisch in die Fußstapfen des Vaters bzw. Großvaters traten, eine Anwaltskanzlei in seiner Heimatstadt Aschaffenburg.

Seine letzte Ruhestätte fand er im Waldfriedhof des Aschaffenburger Stadtteils Obernau.
"
"DEU","281078","Q2059783","Paul_Gibbert","Paul Gibbert","male","white","catholicism",1898-11-26,1967-12-30,"50.19361,7.37111","50.19361,7.37111","https://de.wikipedia.org/wiki/Paul_Gibbert",""
"DEU","291042","Q2059980","Paul_Hans_Jaeger","Paul Hans Jaeger","male",NA,"protestantism evangelical",1886-03-10,1958-04-30,"50.52361,7.01972",NA,"https://de.wikipedia.org/wiki/Paul_Hans_Jaeger",""
"DEU","3175600","Q2059982","Paul_Harig","Paul Harig","male",NA,NA,1900-07-03,1977-05-24,"49.34222,6.05","51.35944,7.475","https://de.wikipedia.org/wiki/Paul_Harig","Paul Harig war Maschinist. Seit 1919 war er Mitglied im Deutschen Metallarbeiter-Verband (DMV). Seit 1925 gehörte er dem Betriebsrat des Hüttenwerk Haspe an. Ab 1928 betätigte er sich aktiv in der Revolutionären Gewerkschafts-Opposition. Nach der Machtergreifung der Nationalsozialisten tauchte er im Februar 1933 unter und emigrierte bald darauf in seine Heimat, das Saargebiet. Als dieses 1935 wieder in das Deutsche Reich eingegliedert wurde, wurde er festgenommen und war vom 18. September bis 6. Dezember 1935 im Dortmunder Gestapo-Gefängnis Steinwache inhaftiert. Später verurteilte ihn das Oberlandesgericht Hamm wegen „Vorbereitung zum Hochverrat“ zu zwei Jahren Zuchthausstrafe, die er bis Ende April 1937 in Dortmund, Rheda und Hagen verbüßte.

Nach 1945 wurde er zusammen mit Wilhelm Alef von der US-amerikanischen Besatzungsverwaltung zum Beauftragten des Gewerkschaftsaufbaus ernannt. Er wurde Betriebsratsvorsitzender der Hasper Hütte, Leiter der Hagener Ortsverwaltung der IG Metall und Vorsitzender des DGB-Kreisausschusses. 1950 wurde er aus der IG Metall ausgeschlossen.
"
